ticker,4_hour_pnl,4_hour_open_avg,4_hour_mean,4_hour_std,4_hour_var
aaveusd,-0.20569989518835938,94.0810793650793,-0.0008162694253506324,0.017768828471839596,0.0003157312652616575
filusd,0.6752494168513611,6.41445634920635,0.0026795611779815917,0.023541268785134312,0.0005541913360139391
adausd,-0.4172671458658542,0.5715403809523806,-0.0016558220074041835,0.01901644616394602,0.00036162522470625726
grtusd,0.6606563362375154,0.21089472222222228,0.0026216521279266484,0.02571104454168755,0.0006610578114246413
solusd,0.4478092928034958,106.68888888888884,0.0017770210031884755,0.019668475334227973,0.0003868489219731342
lrcusd,-0.3545600881915944,0.2564559523809525,-0.0014069844769507714,0.021090263681689578,0.0004447992221631945
cgldusd,0.44642252979913355,0.7868650793650794,0.0017715179753933872,0.024355771771051988,0.0005932036185635729
ctsiusd,0.5025371099882593,0.3009972222222222,0.001994194880905791,0.0288257768528698,0.0008309254111714444
sklusd,0.3123915118866868,0.0844662698412699,0.0012396488566932015,0.025497430887913577,0.0006501189818839293
sushiusd,0.43125023707154986,1.2761400793650794,0.0017113104645696423,0.024695790381728165,0.0006098820625782573
ankrusd,-0.15418205958276954,0.028252658730158732,-0.000611833569772895,0.02014295213536663,0.00040573852072767105
1inchusd,-0.3558879956797183,0.44625757936507926,-0.0014122539511099933,0.02069791782326619,0.0004284038022186803
enjusd,0.4762902408807139,0.3464920634920638,0.0018900406384155315,0.02210444928820485,0.00048860667833482
nknusd,-0.18498144440375017,0.12176190476190477,-0.0007340533508085324,0.017803061058591012,0.0003169489830559197
ognusd,-0.19566098461568943,0.17235123015873013,-0.0007764324786336882,0.019496042480704145,0.0003800956724094207
chzusd,0.326519131881409,0.11632936507936516,0.0012957108407992421,0.021349006963955128,0.00045578009834700456
rlyusd,0.027516936501798178,0.007316475793650792,0.00010919419246745309,0.022655338504019996,0.000513264362731731
trbusd,0.059601854442047686,116.94869047619058,0.00023651529540495115,0.022189339898390965,0.0004923668051263251
bondusd,-0.010503291287094305,3.495753968253971,-4.16797273297393e-05,0.020595629992563046,0.0004241799747905625
keepusd,0.12400408710087937,0.1355251587301587,0.0004920797107177753,0.020763502762481293,0.00043112304696756823
mlnusd,0.19643286730279325,18.404238095238096,0.0007794955051698145,0.016361067863662405,0.0002676845416393667
truusd,-0.5785014530840894,0.057170357142857155,-0.0022956406868416246,0.02174536211181861,0.00047286077337411634
forthusd,-0.17091528375573795,3.615932936507939,-0.0006782352529989601,0.01805867013539109,0.0003261155670588661
ghstusd,-0.18401435092821833,0.9877686507936506,-0.0007302156782865806,0.014666237957838921,0.0002150985358359552
maskusd,0.33041822924707154,3.843035714285715,0.001311183449393141,0.020277657354140416,0.0004111833877719249
audiousd,-0.05352996013566965,0.14991865079365066,-0.0002124204767288478,0.01081381234369897,0.0001169385374047362
gtcusd,-0.569194902491611,1.3904801587301583,-0.002258709930522266,0.02600114037841809,0.0006760593009782037
mirusd,3.333191401349727,0.02490873015873011,0.013226950005356059,0.0665783101791832,0.004432671386315528
axsusd,-0.2613486036078774,7.962036507936507,-0.001037097633364593,0.017394932988553394,0.0003025836936762631
lptusd,0.7956791479244555,10.598968253968252,0.003157456936208157,0.03948315965080173,0.0015589198960106977
flowusd,-0.5142344968104615,0.8912420634920629,-0.0020406130825811964,0.01923822412084321,0.0003701092673237934
farmusd,-0.1342750083562525,43.49896825396824,-0.0005328373347470338,0.014674506881075453,0.00021534115220273083
