,date,open,high,low,close,volume,frac,fracHigh,fracLow,index
443,2020-11-18,118.61,119.82,118.0,118.03,74755911.0,-0.004889975550122235,0.010201500716634296,0.005142905319956154,444
444,2020-11-19,117.59,119.06,116.81,118.64,73687972.0,0.008929330725401795,0.012501063015562537,0.006633217110298504,445
445,2020-11-20,118.64,118.77,117.29,117.34,73534287.0,-0.010957518543492896,0.0010957518543492537,0.011378961564396446,446
446,2020-11-23,117.18,117.6202,113.75,113.85,127932918.0,-0.02841781874039949,0.0037566137566136725,0.029271206690561585,447
447,2020-11-24,113.91,115.85,112.59,115.17,113874218.0,0.011061364234922353,0.01703098937757877,0.011588095865156644,448
448,2020-11-25,115.55,116.75,115.17,116.03,76499234.0,0.004154045867589822,0.010385114668974495,0.0032886196451752097,449
449,2020-11-27,116.57,117.49,116.22,116.59,46691331.0,0.00017157073003354407,0.007892253581539005,0.0030024877755854365,450
450,2020-11-30,116.97,120.97,116.81,119.05,169391476.0,0.017782337351457626,0.034196802598957,0.0013678721039582507,451
451,2020-12-01,121.01,123.4693,120.01,122.72,128166803.0,0.014131063548467016,0.020323113792248566,0.008263779852904718,452
452,2020-12-02,122.02,123.37,120.89,123.08,89004195.0,0.008687100475331931,0.011063760039337884,0.00926077692181606,453
453,2020-12-03,123.52,123.78,122.21,122.94,78944630.0,-0.004695595854922266,0.0021049222797927874,0.010605569948186547,454
454,2020-12-04,122.6,122.8608,121.52,122.25,76401421.0,-0.002854812398042368,0.0021272430668842026,0.008809135399673722,455
455,2020-12-07,122.31,124.57,122.25,123.75,86711490.0,0.011773362766740231,0.018477638786689485,0.000490556781947529,456
456,2020-12-08,124.37,124.98,123.09,124.38,82139512.0,8.040524242173277e-05,0.0049047197877301555,0.010291871029991163,457
457,2020-12-09,124.53,125.95,121.0,121.78,115005193.0,-0.022083032201076047,0.011402874809282917,0.028346583152653988,458
458,2020-12-10,120.5,123.87,120.15,123.24,81295670.0,0.022738589211618216,0.02796680497925315,0.00290456431535265,459
459,2020-12-11,122.43,122.76,120.55,122.41,86561586.0,-0.00016335865392477523,0.0026954177897573982,0.015355713468921095,460
460,2020-12-14,122.6,123.35,121.54,121.78,79055188.0,-0.006688417618270744,0.006117455138662317,0.008646003262642643,461
461,2020-12-15,124.34,127.9,124.13,127.88,157572262.0,0.02847032330706122,0.028631172591281985,0.0016889174843172587,462
462,2020-12-16,127.41,128.37,126.56,127.81,95913591.0,0.00313947099913669,0.007534730397928012,0.006671375873165328,463
463,2020-12-17,128.9,129.58,128.045,128.7,94359811.0,-0.0015515903801397754,0.00527540729247484,0.006633048875097115,464
464,2020-12-18,128.96,129.1,126.12,126.655,191108396.0,-0.01787375930521097,0.0010856079404465444,0.022022332506203498,465
465,2020-12-21,125.02,128.31,123.449,128.23,121250643.0,0.025675891857302784,0.02631578947368426,0.012565989441689313,466
466,2020-12-22,131.61,134.405,129.65,131.88,169351825.0,0.002051515842261088,0.02123698807081519,0.014892485373451924,467
467,2020-12-23,132.16,132.43,130.78,130.96,88223692.0,-0.009079903147699672,0.002042978208232523,0.010441888619854688,468
468,2020-12-24,131.32,133.46,131.1,131.97,54930064.0,0.0049497410904660805,0.016296070667072914,0.0016752969844654193,469
469,2020-12-28,133.99,137.34,133.51,136.69,124486237.0,0.020150757519217764,0.025001865810881364,0.0035823568923055316,470
470,2020-12-29,138.05,138.789,134.3409,134.87,121047324.0,-0.023035132198478858,0.005353132922853864,0.02686780152118802,471
471,2020-12-30,135.58,135.99,133.4,133.72,95452124.0,-0.0137188375866648,0.003024044844372301,0.016079067709101686,472
472,2020-12-31,134.08,134.74,131.72,132.69,99089086.0,-0.010366945107398677,0.00492243436754174,0.017601431980907023,473
473,2021-01-04,133.52,133.6116,126.76,129.41,143285672.0,-0.03078190533253455,0.0006860395446375051,0.050629119233073734,474
474,2021-01-05,128.89,131.74,128.43,131.01,97664898.0,0.016448134067809796,0.022111878345876506,0.003568934750562337,475
475,2021-01-06,127.72,131.0499,126.382,126.6,155087970.0,-0.008769182586908899,0.026071875978703484,0.010476041340432148,476
476,2021-01-07,128.36,131.63,127.86,130.92,109578157.0,0.019943907759426407,0.02547522592707994,0.0038952944842631206,477
477,2021-01-08,132.43,132.63,130.23,132.05,105158245.0,-0.002869440459110439,0.0015102318205843738,0.016612550026429185,478
478,2021-01-11,129.19,130.17,128.5,128.98,100617160.0,-0.0016255128105891164,0.00758572644941551,0.0053409706633640195,479
479,2021-01-12,128.5,129.69,126.86,128.8,91851145.0,0.002334630350194641,0.00926070038910504,0.012762645914396891,480
480,2021-01-13,128.76,131.45,128.49,130.89,88636831.0,0.016542404473438924,0.020891581236408805,0.002096924510717473,481
481,2021-01-14,130.8,131.0,128.76,128.91,89671755.0,-0.014449541284403782,0.001529051987767497,0.015596330275229513,482
482,2021-01-15,128.78,130.2242,127.0,127.14,111196831.0,-0.012734896723093652,0.011214474297251087,0.013822022053113846,483
483,2021-01-19,127.78,128.71,126.938,127.83,90750329.0,0.0003912975426514099,0.007278134293316692,0.0065894506182501075,484
484,2021-01-20,128.66,132.49,128.55,132.03,104134039.0,0.026193066998290104,0.029768381781439552,0.0008549665785790862,485
485,2021-01-21,133.8,139.67,133.59,136.87,120256319.0,0.02294469357249621,0.0438714499252614,0.0015695067264574585,486
486,2021-01-22,136.28,139.85,135.02,139.07,114234010.0,0.02047255650132075,0.02619606692104486,0.009245670678015783,487
487,2021-01-25,143.07,145.09,136.54,142.92,157588183.0,-0.0010484378276368609,0.014118962745509264,0.045641993429789626,488
488,2021-01-26,143.6,144.3,141.37,143.16,98390205.0,-0.0030640668523676724,0.004874651810585077,0.01552924791086344,489
489,2021-01-27,143.43,144.3,140.41,142.06,140613944.0,-0.009551697692254092,0.006065676636686917,0.02105556717562581,490
490,2021-01-28,139.52,141.99,136.7,137.09,142508399.0,-0.017416857798165184,0.01770355504587155,0.020212155963302905,491
491,2021-01-29,135.83,136.74,130.21,131.96,177506312.0,-0.028491496723846016,0.006699550909224741,0.04137524847235518,492
492,2021-02-01,133.75,135.38,130.93,134.14,106239823.0,0.002915887850467188,0.012186915887850433,0.02108411214953266,493
493,2021-02-02,135.73,136.31,134.61,134.99,83259967.0,-0.005452000294702577,0.004273189420172493,0.008251676121712048,494
494,2021-02-03,135.76,135.77,133.61,133.94,85880937.0,-0.013406010606953398,7.365939893944702e-05,0.015836770771950334,495
495,2021-02-04,136.3,137.4,134.59,137.39,84141061.0,0.00799706529713848,0.008070432868672005,0.012545854732208421,496
496,2021-02-05,137.35,137.42,135.86,136.76,75303830.0,-0.0042955951947579426,0.0005096468875136017,0.010848198034219008,497
497,2021-02-08,136.03,136.96,134.92,136.91,71297214.0,0.006469161214437958,0.006836727192531109,0.008159964713666203,498
498,2021-02-09,136.62,137.877,135.85,136.01,76774213.0,-0.004464939247548043,0.009200702678963585,0.005636070853462232,499
499,2021-02-10,136.48,136.99,134.4,135.39,72546563.0,-0.007986518171160636,0.0037368112543963903,0.0152403282532238,500
500,2021-02-11,135.9,136.39,133.77,135.13,64280029.0,-0.00566593083149382,0.0036055923473140594,0.015673289183222923,501
501,2021-02-12,134.35,135.53,133.6921,135.37,60136930.0,0.00759211016002985,0.008783029400818808,0.004896911053219082,502
502,2021-02-16,135.49,136.01,132.79,133.19,80576316.0,-0.016975422540408968,0.00383792161783144,0.01992766993874099,503
503,2021-02-17,131.25,132.22,129.47,130.84,97991849.0,-0.003123809523809498,0.007390476190476182,0.01356190476190477,504
504,2021-02-18,129.2,129.995,127.41,129.71,96156748.0,0.003947368421052782,0.006153250773993932,0.013854489164086627,505
505,2021-02-19,130.24,130.71,128.8,129.87,87340834.0,-0.0028409090909091257,0.0036087223587223495,0.011056511056511039,506
506,2021-02-22,128.01,129.72,125.6,126.0,103295419.0,-0.015701898289196086,0.013358331380360973,0.018826654167643127,507
507,2021-02-23,123.76,126.71,118.39,125.86,158252662.0,0.016968325791855157,0.02383645765998698,0.04339043309631548,508
508,2021-02-24,124.94,125.56,122.23,125.35,110789904.0,0.003281575156074889,0.004962381943332836,0.021690411397470737,509
509,2021-02-25,124.68,126.4585,120.54,120.99,148199540.0,-0.029595765158806638,0.014264517163939637,0.03320500481231954,510
510,2021-02-26,122.59,124.85,121.2,121.26,164559569.0,-0.010849172036870856,0.018435435190472232,0.01133860836936129,511
511,2021-03-01,123.75,127.93,122.79,127.79,116307892.0,0.032646464646464694,0.03377777777777783,0.007757575757575707,512
512,2021-03-02,128.41,128.72,125.01,125.12,102260945.0,-0.025621057550034982,0.0024141422007631984,0.02647768865353159,513
513,2021-03-03,124.81,125.71,121.84,122.06,112966340.0,-0.02203349090617739,0.007210960660203441,0.023796170178671572,514
514,2021-03-04,121.75,123.6,118.62,120.13,178049975.0,-0.01330595482546205,0.015195071868583116,0.025708418891170395,515
515,2021-03-05,120.98,121.935,117.57,121.42,153592201.0,0.003636964787568174,0.007893866754835496,0.028186477103653584,516
516,2021-03-08,120.93,121.0,116.21,116.36,154376610.0,-0.037790457289341,0.0005788472670139186,0.03903084429008528,517
517,2021-03-09,119.03,122.06,118.79,121.085,129272780.0,0.017264555154162753,0.02545576745358314,0.0020162984121649572,518
518,2021-03-10,121.69,122.17,119.45,119.98,111886327.0,-0.014052099597337445,0.003944449009778979,0.018407428712301707,519
519,2021-03-11,122.54,123.21,121.26,121.96,102991014.0,-0.004733148359719377,0.005467602415537681,0.010445568793863238,520
520,2021-03-12,120.4,121.17,119.16,121.03,87955050.0,0.0052325581395348455,0.006395348837209269,0.010299003322259212,521
521,2021-03-15,121.41,124.0,120.42,123.99,92568955.0,0.021250308870768456,0.02133267440902729,0.008154188287620419,522
522,2021-03-16,125.7,127.22,124.715,125.57,115226936.0,-0.0010342084327765288,0.012092283214001558,0.007836117740652342,523
523,2021-03-17,124.05,125.8599,122.336,124.76,111632636.0,0.005723498589278581,0.014590084643288988,0.013817009270455451,524
524,2021-03-18,122.88,123.18,120.32,120.53,121367255.0,-0.019124348958333287,0.002441406250000093,0.020833333333333353,525
525,2021-03-19,119.9,121.43,119.675,119.99,184668022.0,0.000750625521267633,0.012760633861551301,0.0018765638031693788,526
526,2021-03-22,120.33,123.87,120.26,123.39,111816184.0,0.025430067314884088,0.02941909748192476,0.000581733566026703,527
527,2021-03-23,123.33,124.24,122.14,122.54,95051142.0,-0.006405578529149372,0.007378577799399956,0.009648909429984576,528
528,2021-03-24,122.82,122.9,120.065,120.09,88525685.0,-0.022227650219833823,0.000651359713401828,0.022431200130271906,529
529,2021-03-25,119.54,121.66,119.0,120.59,98809281.0,0.008783670737828318,0.017734649489710475,0.004517316379454628,530
530,2021-03-26,120.35,121.48,118.92,121.21,94071234.0,0.00714582467802243,0.009389281262983048,0.011882010801827941,531
531,2021-03-29,121.65,122.58,120.7299,121.39,80819203.0,-0.002137279079325977,0.007644882860665784,0.007563501849568475,532
532,2021-03-30,120.11,120.4031,118.86,119.9,84507919.0,-0.0017483973024726813,0.0024402630921654773,0.010407126800432936,533
533,2021-03-31,121.65,123.52,121.15,122.15,118323826.0,0.004110152075626798,0.015371968762844145,0.004110152075626798,534
534,2021-04-01,123.66,124.18,122.49,123.0,75089134.0,-0.005337214944201816,0.004205078440886384,0.009461426491994192,535
535,2021-04-05,123.87,126.1601,123.07,125.9,88251175.0,0.016388148865746355,0.018487930895293415,0.00645838378945678,536
536,2021-04-06,126.5,127.13,125.65,126.21,80171253.0,-0.0022924901185771246,0.004980237154150162,0.0067193675889327615,537
537,2021-04-07,125.83,127.92,125.14,127.9,83256716.0,0.016450766907732714,0.016609711515536862,0.005483588969244201,538
538,2021-04-08,128.95,130.39,128.52,130.36,88844591.0,0.010934470725087438,0.011167119038386955,0.003334625823962609,539
539,2021-04-09,129.8,133.04,129.47,132.995,106615653.0,0.024614791987673287,0.024961479198767185,0.0025423728813560283,540
540,2021-04-12,132.52,132.85,130.63,131.24,91388983.0,-0.009658919408391194,0.0024901901599757325,0.014261998188952721,541
541,2021-04-13,132.44,134.66,131.93,134.43,90761995.0,0.015025672002416257,0.01676230745998187,0.003850800362428201,542
542,2021-04-14,134.94,135.0,131.655,132.03,86222782.0,-0.021565140062249865,0.0004446420631391898,0.024344152956869695,543
543,2021-04-15,133.82,135.0,133.64,134.5,89347102.0,0.005081452697653616,0.00881781497534006,0.001345090419967171,544
544,2021-04-16,134.3,134.67,133.28,134.16,84360386.0,-0.0010424422933731554,0.002755026061057156,0.007594936708860835,545
545,2021-04-19,133.51,135.47,133.34,134.84,94264215.0,0.009961800614186297,0.014680548273537623,0.0012733128604597971,546
546,2021-04-20,135.02,135.53,131.81,133.11,94812249.0,-0.014146052436676021,0.0037772181898977253,0.023774255665827342,547
547,2021-04-21,132.36,133.75,131.3001,133.5,68826135.0,0.008612873980054293,0.010501662133574993,0.008007706255666571,548
548,2021-04-22,133.04,134.15,131.41,131.94,84566456.0,-0.008268190018039644,0.008343355381840152,0.012251954299458776,549
549,2021-04-23,132.16,135.12,132.16,134.32,78666779.0,0.01634382566585954,0.022397094430992796,0.0,550
550,2021-04-26,134.83,135.06,133.56,134.72,66888509.0,-0.000815842171623627,0.0017058518133945691,0.00941926870874442,551
551,2021-04-27,135.01,135.41,134.11,134.39,66015804.0,-0.004592252425746275,0.002962743500481488,0.006666172876083085,552
552,2021-04-28,134.31,135.02,133.08,133.58,107746597.0,-0.005435187253368995,0.0052862780135508,0.009157918248827264,553
553,2021-04-29,136.47,137.07,132.45,133.48,151100953.0,-0.0219095771964535,0.004396570674873557,0.029457023521653185,554
554,2021-04-30,131.78,133.56,131.065,131.46,109425466.0,-0.0024282895735315917,0.013507360752769777,0.005425709515859792,555
555,2021-05-03,132.04,134.07,131.83,132.54,75135100.0,0.00378673129354741,0.015374129051802493,0.0015904271432897572,556
556,2021-05-04,131.19,131.4899,126.7,127.85,137544918.0,-0.02545925756536324,0.0022859974083391118,0.034225169601341525,557
557,2021-05-05,129.2,130.45,127.97,128.1,84000900.0,-0.008513931888544848,0.009674922600619196,0.00952012383900921,558
558,2021-05-06,127.89,129.75,127.13,129.74,78064334.0,0.014465556337477587,0.014543748533896313,0.0059426069278286425,559
559,2021-05-07,130.85,131.2582,129.475,130.21,77691273.0,-0.004891096675582624,0.003119602598395061,0.010508215513947268,560
560,2021-05-10,129.41,129.54,126.81,126.85,88071229.0,-0.019782087937562802,0.001004559153079325,0.02009118306158716,561
561,2021-05-11,123.5,126.27,122.77,125.91,126142826.0,0.019514170040485803,0.022429149797570817,0.005910931174089101,562
562,2021-05-12,123.4,124.64,122.25,122.77,112172282.0,-0.0051053484602918125,0.010048622366288451,0.009319286871961147,563
563,2021-05-13,124.58,126.15,124.26,124.97,105850339.0,0.00313051854230214,0.012602343875421475,0.0025686305988119537,564
564,2021-05-14,126.25,127.89,125.85,127.45,81872951.0,0.009504950495049527,0.012990099009900995,0.003168316831683213,565
565,2021-05-17,126.82,126.93,125.17,126.27,74216624.0,-0.004336855385585848,0.0008673710771172816,0.013010566156757542,566
566,2021-05-18,126.56,126.99,124.78,124.85,63342929.0,-0.013511378002528508,0.0033975979772439364,0.014064475347661197,567
567,2021-05-19,123.16,124.915,122.86,124.69,92593489.0,0.012422864566417677,0.014249756414420346,0.0024358557973367745,568
568,2021-05-20,125.23,127.72,125.1,127.31,76852123.0,0.016609438632915422,0.01988341451728815,0.001038089914557292,569
569,2021-05-21,127.82,128.0,125.21,125.43,79295436.0,-0.018698169300578833,0.001408230323893028,0.020419339696448126,570
570,2021-05-24,126.01,127.94,125.94,127.1,63067944.0,0.00865010713435433,0.015316244742480696,0.0005555114673439203,571
571,2021-05-25,127.82,128.32,126.32,126.9,72009482.0,-0.007197621655452883,0.003911750899702707,0.011735252699108122,572
572,2021-05-26,126.955,127.39,126.42,126.85,56443920.0,-0.0008270647079674214,0.0034264109330077765,0.004214091607262389,573
573,2021-05-27,126.44,127.64,125.08,125.28,94625601.0,-0.009174311926605477,0.009490667510281579,0.01075608984498576,574
574,2021-05-28,125.57,125.8,124.55,124.61,71238509.0,-0.007645138169945001,0.0018316476865493669,0.008122959305566585,575
575,2021-06-01,125.08,125.35,123.94,124.28,65562118.0,-0.006395906619763329,0.002158618484170099,0.009114166933162781,576
576,2021-06-02,124.28,125.24,124.05,125.06,58674262.0,0.006276150627615072,0.007724493080141565,0.0018506598004506274,577
577,2021-06-03,124.68,124.85,123.13,123.54,75699170.0,-0.009143407122232921,0.001363490535771475,0.012431825473211512,578
578,2021-06-04,124.07,126.16,123.85,125.89,75169343.0,0.014669138389618823,0.01684532924961718,0.00177319255259127,579
579,2021-06-07,126.17,126.32,124.8321,125.9,71057550.0,-0.002139969881905334,0.0011888721566140246,0.010603947055559997,580
580,2021-06-08,126.6,128.46,126.2101,126.74,74403774.0,0.0011058451816745702,0.014691943127962194,0.0030797788309636434,581
581,2021-06-09,127.21,127.75,126.52,127.13,56695219.0,-0.0006288813772502028,0.004244949296439008,0.005424101878783097,582
582,2021-06-10,127.02,128.19,125.94,126.11,71186421.0,-0.0071642261061249934,0.009211147850732182,0.00850259801606045,583
583,2021-06-11,126.53,127.44,126.1,127.35,53522373.0,0.006480676519402459,0.007191970283727153,0.0033984035406623473,584
584,2021-06-14,127.82,130.54,127.07,130.48,96906490.0,0.020810514786418374,0.02127992489438272,0.005867626349554061,585
585,2021-06-15,129.94,130.6,129.39,129.64,62725532.0,-0.002308757888256206,0.005079267354163434,0.004232722795136304,586
586,2021-06-16,130.37,130.89,128.461,130.15,91793025.0,-0.0016875047940477015,0.003988647695021721,0.014642939326532114,587
587,2021-06-17,129.8,132.55,129.65,131.79,96721669.0,0.015331278890600774,0.0211864406779661,0.0011556240369800129,588
588,2021-06-18,130.71,131.51,130.24,130.46,108890309.0,-0.0019126310152245427,0.006120419248718406,0.0035957463086221317,589
589,2021-06-21,130.3,132.41,129.21,132.3,79269216.0,0.015349194167306216,0.016193399846507944,0.008365310821181913,590
590,2021-06-22,132.13,134.08,131.62,133.98,73713618.0,0.014001362294709713,0.014758192689018521,0.003859835010973972,591
591,2021-06-23,133.77,134.32,133.23,133.7,60214200.0,-0.0005232862375721133,0.004111534723779494,0.004036779546983781,592
592,2021-06-24,134.45,134.64,132.93,133.41,68710998.0,-0.00773521755299362,0.0014131647452584437,0.01130531796206755,593
593,2021-06-25,133.46,133.89,132.81,133.11,70783746.0,-0.002622508616813984,0.0032219391577999277,0.0048703731455118065,594
594,2021-06-28,133.41,135.245,133.35,134.78,61941303.0,0.010269095270219658,0.013754591110111746,0.000449741398695767,595
595,2021-06-29,134.8,136.49,134.35,136.33,64291681.0,0.01135014836795253,0.012537091988130546,0.003338278931750868,596
596,2021-06-30,136.17,137.41,135.87,136.96,63234093.0,0.005801571564955721,0.009106264228537924,0.0022031284423880662,597
597,2021-07-01,136.6,137.33,135.76,137.27,52417031.0,0.004904831625183133,0.005344070278184614,0.006149341142020523,598
598,2021-07-02,137.9,140.0,137.745,139.96,78945572.0,0.014938361131254548,0.015228426395939045,0.0011240029006526551,599
599,2021-07-06,140.07,143.15,140.07,142.02,108081776.0,0.01392161062325992,0.021989005497251465,0.0,600
600,2021-07-07,143.535,144.89,142.66,144.57,104899789.0,0.0072107848260006034,0.00944020622147901,0.0060960741282614,601
601,2021-07-08,141.58,144.06,140.665,143.24,104225458.0,0.01172481988981492,0.017516598389602976,0.006462777228422237,602
602,2021-07-09,142.75,145.65,142.6522,145.11,99890799.0,0.0165323992994747,0.02031523642732053,0.0006851138353765782,603
603,2021-07-12,146.21,146.32,144.0,144.5,76276717.0,-0.011695506463306258,0.000752342521031292,0.015115245195267135,604
604,2021-07-13,144.03,147.46,143.63,145.64,100798598.0,0.011178226758314137,0.02381448309379995,0.002777199194612273,605
605,2021-07-14,148.1,149.57,147.68,149.15,127014683.0,0.007089804186360644,0.009925725860904787,0.0028359216745441427,606
606,2021-07-15,149.24,150.0,147.09,148.48,106559516.0,-0.005092468507102783,0.005092468507102592,0.014406325381935176,607
607,2021-07-16,148.46,149.76,145.88,146.39,93219926.0,-0.01394314966994491,0.00875656742556906,0.017378418429206604,608
608,2021-07-19,143.75,144.07,141.67,142.45,121434571.0,-0.009043478260869644,0.0022260869565216917,0.014469565217391392,609
609,2021-07-20,143.46,147.0997,142.96,146.15,96324436.0,0.01875087132301685,0.025370835075979398,0.003485292067475254,610
610,2021-07-21,145.53,146.13,144.63,145.4,74031460.0,-0.0008932866075722906,0.004122861265718369,0.006184291898577652,611
611,2021-07-22,145.935,148.195,145.81,146.8,77287356.0,0.005927296399081845,0.015486346661184711,0.0008565457224106622,612
612,2021-07-23,147.55,148.7177,146.92,148.56,71447416.0,0.00684513724161295,0.007913927482209395,0.004269739071501347,613
613,2021-07-26,148.27,149.83,147.7,148.99,72434089.0,0.004856005935118357,0.010521346192756473,0.0038443380319688513,614
614,2021-07-27,149.12,149.21,145.55,146.77,104803028.0,-0.01575912017167378,0.0006035407725322117,0.023940450643776777,615
615,2021-07-28,144.81,146.97,142.54,144.98,118931191.0,0.0011739520751328464,0.01491609695463018,0.015675713003245703,616
616,2021-07-29,144.685,146.55,144.58,145.64,56699475.0,0.006600546013753907,0.012890071534713405,0.0007257144831875437,617
617,2021-07-30,144.38,146.33,144.11,145.86,70440626.0,0.010250727247541338,0.013506025765341578,0.0018700651059702302,618
618,2021-08-02,146.36,146.95,145.25,145.52,61351461.0,-0.005739273025416804,0.004031156053566377,0.007584039355015124,619
619,2021-08-03,145.81,148.045,145.18,147.36,63536618.0,0.010630272272135049,0.015328166792400968,0.004320691310609666,620
620,2021-08-04,147.27,147.79,146.28,146.95,56357771.0,-0.0021728797446867766,0.00353092958511565,0.006722346710124323,621
621,2021-08-05,146.98,147.84,146.17,147.06,46216322.0,0.000544291740372925,0.005851136209008121,0.005510953871275019,622
622,2021-08-06,146.35,147.11,145.63,146.14,53854313.0,-0.0014349162965494224,0.00519303040655975,0.004919713016740683,623
623,2021-08-09,146.2,146.7,145.52,146.09,48858689.0,-0.0007523939808480522,0.0034199726402188786,0.004651162790697527,624
624,2021-08-10,146.44,147.71,145.3,145.6,68286400.0,-0.005736137667304039,0.008672493854138284,0.007784758262769642,625
625,2021-08-11,146.05,146.72,145.53,145.86,48493463.0,-0.001300924340979101,0.00458747004450522,0.003560424512153442,626
626,2021-08-12,146.19,149.05,145.84,148.89,73771613.0,0.018469115534578213,0.01956358164033117,0.0023941446063341838,627
627,2021-08-13,148.97,149.4444,148.27,149.1,59375009.0,0.0008726589246156639,0.0031845337987514454,0.004698932671007509,628
628,2021-08-16,148.535,151.19,146.47,151.12,103558782.0,0.017403305618204516,0.017874575015989505,0.013902447234658484,629
629,2021-08-17,150.23,151.68,149.09,150.19,92202535.0,-0.00026625840378081636,0.009651867137056628,0.007588364507754686,630
630,2021-08-18,149.8,150.72,146.15,146.36,86285490.0,-0.022963951935914537,0.0061415220293724124,0.024365821094793093,631
631,2021-08-19,145.03,148.0,144.5,146.7,86753154.0,0.011514858994690668,0.020478521685168578,0.003654416327656355,632
632,2021-08-20,147.44,148.5,146.78,148.19,60249630.0,0.005086814975583288,0.007189365165491062,0.00447639717851327,633
633,2021-08-23,148.31,150.19,147.89,149.71,60105710.0,0.009439687141797624,0.012676151304699585,0.002831906142539383,634
634,2021-08-24,149.45,150.86,149.15,149.62,48605228.0,0.0011375041820007757,0.00943459350953513,0.0020073603211775374,635
635,2021-08-25,149.81,150.32,147.8,148.36,58691297.0,-0.009678926640411112,0.003404312128696288,0.013416994860156137,636
636,2021-08-26,148.35,149.12,147.51,147.54,48597195.0,-0.0054600606673407635,0.005190428041793126,0.00566228513650154,637
637,2021-08-27,147.48,148.75,146.83,148.6,54858888.0,0.007594250067805836,0.008611337130458438,0.004407377271494286,638
638,2021-08-30,149.0,153.49,148.61,153.12,90756723.0,0.027651006711409427,0.030134228187919523,0.0026174496644294385,639
639,2021-08-31,152.66,152.8,151.29,151.83,85962417.0,-0.005436918642735386,0.0009170706144374085,0.008974191012708008,640
640,2021-09-01,152.83,154.98,152.34,152.51,80207311.0,-0.0020938297454689628,0.014067918602368496,0.0032061767977491925,641
641,2021-09-02,153.87,154.72,152.4,153.65,71171317.0,-0.0014297783843504183,0.005524143757717517,0.00955351920452329,642
642,2021-09-03,153.76,154.63,153.09,154.3,57866066.0,0.0035119667013528907,0.0056581685744016945,0.004357440166493155,643
643,2021-09-07,154.97,157.26,154.39,156.69,83620937.0,0.011098922372072008,0.014777053623281874,0.0037426598696522714,644
644,2021-09-08,156.98,157.04,153.975,155.11,74396207.0,-0.011912345521722361,0.00038221429481464055,0.019142565931965828,645
645,2021-09-09,155.49,156.11,153.95,154.07,57305730.0,-0.009132420091324303,0.0039873946877613,0.009904173901858772,646
646,2021-09-10,155.0,155.48,148.7,148.97,140829235.0,-0.03890322580645162,0.003096774193548321,0.040645161290322654,647
647,2021-09-13,150.63,151.42,148.75,149.55,104246371.0,-0.007169886476797345,0.0052446391821017865,0.012480913496647384,648
648,2021-09-14,150.35,151.07,146.91,148.12,112148523.0,-0.014832058530096373,0.004788826072497499,0.022879946790821403,649
649,2021-09-15,148.56,149.44,146.37,149.03,84825078.0,0.0031637049003769443,0.005923532579429156,0.014741518578352165,650
650,2021-09-16,148.44,148.97,147.221,148.79,67981149.0,0.0023578550255995306,0.003570466181622212,0.00821207221773103,651
651,2021-09-17,148.82,148.82,145.76,146.06,129840322.0,-0.01854589436903636,0.0,0.02056175245262735,652
652,2021-09-20,143.8,144.84,141.27,142.94,123462362.0,-0.00598052851182207,0.0072322670375521,0.01759388038942977,653
653,2021-09-21,143.93,144.6,142.78,143.43,75833962.0,-0.0034739109289237823,0.004655040644757781,0.00798999513652474,654
654,2021-09-22,144.45,146.43,143.7001,145.85,76404341.0,0.009691934925579826,0.013707165109034395,0.005191415714780178,655
655,2021-09-23,146.65,147.08,145.64,146.83,64727170.0,0.0012274122059325388,0.002932151380838778,0.006887146266621338,656
656,2021-09-24,145.66,147.4701,145.56,146.92,53475569.0,0.008650281477413091,0.012426884525607617,0.000686530275985132,657
657,2021-09-27,145.47,145.96,143.82,145.37,74150726.0,-0.0006874269608853668,0.0033683921083385517,0.011342544854609237,658
658,2021-09-28,143.25,144.75,141.69,141.91,108955840.0,-0.00935427574171032,0.010471204188481676,0.010890052356020958,659
659,2021-09-29,142.47,144.45,142.03,142.83,73592044.0,0.002526847757422711,0.013897662665824312,0.003088369481294292,660
660,2021-09-30,143.66,144.378,141.28,141.5,90816408.0,-0.015035500487261566,0.0049979117360433615,0.016566894055408572,661
661,2021-10-01,141.9,142.92,139.1101,142.65,94606681.0,0.005285412262156448,0.007188160676532641,0.019661028893587153,662
662,2021-10-04,141.76,142.21,138.27,139.14,98322008.0,-0.018481941309255113,0.003174379232505764,0.02461907449209919,663
663,2021-10-05,139.49,142.24,139.36,141.11,80861062.0,0.011613735751666817,0.01971467488708868,0.0009319664492077959,664
664,2021-10-06,139.47,142.15,138.37,142.0,82821118.0,0.01814010181401019,0.01921560192156024,0.007887000788700037,665
665,2021-10-07,143.06,144.215,142.72,143.29,61732655.0,0.0016077170418005715,0.00807353557947715,0.0023766251922270614,666
666,2021-10-08,144.03,144.1781,142.56,142.9,59892052.0,-0.007845587724779527,0.0010282580018051756,0.010206207040199951,667
667,2021-10-11,142.27,144.81,141.81,142.81,63952219.0,0.003795599915653279,0.017853377381036,0.003233288817038082,668
668,2021-10-12,143.23,143.25,141.0401,141.51,73035859.0,-0.012008657404175095,0.00013963555121140986,0.015289394679885462,669
669,2021-10-13,141.235,141.4,139.2,140.91,78762121.0,-0.0023011293234680994,0.0011682656565298406,0.014408609763868905,670
670,2021-10-14,142.11,143.88,141.51,143.76,69891600.0,0.011610724086974717,0.012455140384209286,0.004222081486172842,671
